dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardleports,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_discountinfo,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterleports,intro_infocenterlodging,intro_karaoke,intro_opendate,intro_openperiod,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingleports,intro_parkinglodging,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdateleports,intro_roomcount,intro_roomtype,intro_sauna,intro_scale,intro_scaleleports,intro_scalelodging,intro_seminar,intro_spendtime,intro_sports,intro_subfacility,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports
tourism,2738763,12,박수기정,제주특별자치도 서귀포시 안덕면 난드르로 90-25,,,,,,제주특별자치도 서귀포시 안덕면 난드르로 90-25,,,,,,Type3,20210901223411,https://tong.visitkorea.or.kr/cms/resource/25/4078425_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/25/4078425_image3_1.jpg,https://www.visitjeju.net/kr/,50,130,NA,NA02,NA020800,126.3587400593,33.2371548380,6,20260624093815,"대평리에 위치한 박수기정은 중문의 주상절리나 애월 해안도로의 해안 절벽 같은 멋진 풍경을 지닌 곳이다. 샘물을 뜻하는 ‘박수’와 절벽을 뜻하는 ‘기정’이 합쳐져 ‘바가지로 마실 수 있는 깨끗한 샘물이 솟아나는 절벽’이라는 의미를 가지고 있다. 제주 올레 9코스의 시작점이기도 하며 올레길은 박수기정의 윗길로 오르게 되어있다. 소나무가 무성한 산길을 오르면 소녀 등대가 서 있는 한적한 대평포구가 한눈에 내려다보인다. 박수기정 위쪽 평야 지대에서는 밭농사가 이루어지는 것도 볼 수 있다. 박수기정의 절벽을 한눈에 보려면 박수기정 위보다는 대평포구 근처에서 보는 것이 좋으며, 포구 아래의 자갈 해안에서 보면 병풍같이 쭉 펼쳐진 박수기정의 절경을 감상할 수 있다. 인근에 박수기정과 바다를 함께 볼 수 있는 카페들이 있으므로, 여유 있게 앉아 박수기정의 시원한 풍경을 바라볼 수 있다. 박수기정은 일몰이 아름답기로 유명하다. 깎아지른 듯한 절벽 너머 주홍빛으로 하늘을 물들이며 천천히 해가 넘어가는 모습을 보고 있으면, 그 웅장한 절경에 압도당하는 기분마저 든다. 제주 자연이 그려낸 한 폭의 수채화 같은 풍경을 보고 싶다면, 저녁 시간 박수기정에 방문해 멋진 일몰을 즐기는 것을 추천한다.

(출처 : 비짓제주)

◎ 한류의 매력을 만나는 여행 정보 - 예능 
주원, 유정이 낭만적인 데이트를 즐기던 곳이다. 두 사람은 노을을 배경으로 사진을 찍거나, 박수기정이 한눈에 보이는 대평포구에서 산책을 했는데, 유정은 이 시간을 “15시간이나 같이 있었지만 전혀 지루하지 않았다”고 회상했다.",,,,박수기정,63531,Type3,20210901223411,https://tong.visitkorea.or.kr/cms/resource/25/4078425_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/25/4078425_image3_1.jpg,50,130,NA,NA02,NA020800,126.3587400593,33.2371548380,6,20260624093815,,,63531,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:42.830092+00:00,,,0,0,0,제주관광정보센터 064-740-6000,,,,,상시개방,,불가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2715648,12,발자국화석공원,제주특별자치도 서귀포시 대정읍 형제해안로 192,,39,A01,A0102,A01020200,제주특별자치도 서귀포시 대정읍 형제해안로 192,,39,A01,A0102,A01020200,Type3,20210508012706,http://tong.visitkorea.or.kr/cms/resource/81/3024681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3024681_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021401"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.visitjeju.net</a>",50,130,NA,NA03,NA030300,126.2931467063,33.2173857035,6,20250408132116,"발자국화석공원은 제주 서귀포시 대정읍에 위치한 상모리 해안에서 안덕면 사계리 해안에 걸쳐 분포하는 사람 및 동물발자국 화석산지로, 2005년 9월 8일 천연기념물로 지정됐다. 2004년 사계-송악 해안도로 일대에서 사람, 사슴, 새, 코끼리 등 발자국 화석과 식물 화석이 발견됐다. 이 화석들은 중기 구석기 시대에 생성된 것으로 추정되며, 수중화산 분화활동으로 형성된 응회암 퇴적층에서 발견됐다. 제주 사람발자국과 동물발자국 화석산지는 아시아 지역에서 유일하게 인류발자국이 발견된 곳이다. 이 발자국은 길이 약 21~25cm로 발뒤꿈치 중간호, 앞꿈치 등의 구분이 뚜렷해 학술적으로도 가치가 크다. 화석이 발견된 사계해안 왼쪽으로는 산방산이, 오른쪽으로는 형제섬이 보이고 제주 올레 10코스인 화순-모슬포 올레의 중간지점에 위치해 있어 탐방객이 많다.",3,,,발자국화석공원,63512,Type3,20210508012706,http://tong.visitkorea.or.kr/cms/resource/81/3024681_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/3024681_image3_1.jpg,50,130,NA,NA03,NA030300,126.2931467063,33.2173857035,6,20250408132116,3,,63512,,,,,,,,,,,,없음,,,,없음,,,,,,,,,,,success,2026-07-13T03:29:43.455581+00:00,,,0,0,0,064-710-6804,,,,,,,불가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,126468,12,방선문,제주특별자치도 제주시 오라이동,39-1,39,A01,A0101,A01010900,제주특별자치도 제주시 오라이동,39-1,39,A01,A0101,A01010900,Type3,20031114090000,http://tong.visitkorea.or.kr/cms/resource/02/1802002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1802002_image3_1.jpg,"<a href=""https://jeju.grandculture.net/jeju/toc/GC00700836"" target=""_blank"" title=""새창: 방선문 홈페이지로 이동"">https://jeju.grandculture.net</a>",50,110,NA,NA01,NA010400,126.5169053039,33.4542936092,6,20251224130708,"제주시를 관통하는 한천 상류 약 6km 지점에 효성이 지극한 나무꾼이 신선을 만났다는 전설을 가진 방선문(訪仙門)이 있다. 전설에 의하면 방선문은 신선 세계로 통하는 문으로 신선 세계와 인간 세계의 경계이다. 옛날 백록담에서는 매년 복날이면 하늘에서 선녀들이 내려와 목욕했는데 이때마다 한라산 산신은 방선문 밖 인간세계로 나와 선녀들이 하늘로 돌아갈 때까지 머물러 있어야만 했었다. 그런데 어느 복날 미처 방선문으로 내려오지 못한 한라산 산신이 선녀들이 목욕하는 모습을 훔쳐보고 말았고, 이에 격노한 옥황상제가 한라산 산신을 하얀 사슴으로 만들어 버렸다고 한다. 그 뒤 한라산 산신은 매년 복날이면 백록담에 올라가 슬피 울었고, 하얀 사슴의 연못이라는 백록담의 이름은 이 전설에서 유래한 것이다.
또한, 방선문 일대는 한국 고전문학 중 해학소설의 백미이자 판소리 열두 마당의 하나인 ‘배비장전’의 무대이기도 하다. 예부터 제주에 부임한 목사를 비롯한 지방 관리뿐만 아니라 유배인까지 많은 선인들이 이곳에서 풍류를 즐겼고, 방선문 곳곳에는 그들이 남긴 마애명이 많이 남아 있는데 ‘訪仙門’ , ‘登瀛丘’등을 비롯해 50여 개의 마애명이 남아있다. 
철 따라 아름다운 경치를 자아내지만, 특히 봄철의 진달래꽃은 영주 12경의 하나로 꼽힐 만큼 아름답다. 부근에는 높이 10m, 너비 30~50m의 오등동계곡이 있어 한결 운치를 더해준다.",4,,,방선문,63147,Type3,20031114090000,http://tong.visitkorea.or.kr/cms/resource/02/1802002_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1802002_image3_1.jpg,50,110,NA,NA01,NA010400,126.5169053039,33.4542936092,6,20251224130708,4,,63147,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:43.583331+00:00,,,0,0,0,064-710-3314,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2731801,12,백약이오름,제주특별자치도 서귀포시 표선면 성읍리 산1,,,,,,제주특별자치도 서귀포시 표선면 성읍리 산1,,,,,,Type3,20210807002156,https://tong.visitkorea.or.kr/cms/resource/33/4078433_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/33/4078433_image3_1.jpg,https://www.visitjeju.net,50,130,NA,NA01,NA010100,126.7901843521,33.4372051592,6,20260624094650,"백약이오름은 서귀포시 표선면에 위치한 오름으로, 예로부터 약초가 많이 자생하고 있다고 하여 백약이(百藥岳) 오름이라 불리고 있다. 둥글넓적한 분화구(굼부리) 형태를 띠고 있으며, 안에는 층층이꽃, 향유, 쑥, 방아풀, 꿀풀, 쇠무릎 등 약초가 자생하고 있다. 
성읍목장 안을 지나 길을 따라 들어오면 목부들의 쉼터인 독립가옥에 이르게 되는데, 그 집 너머의 오름이 백약이오름이다. 안쪽에 위치한 방목 소들의 음수대 옆으로 30분 정도 오르면 산꼭대기에 도달할 수 있으며, 원형 경기장을 연상케 하는 움푹 파인 굼부리가 눈앞에 나타난다.
정상에서는 트랙 모양의 산꼭대기를 따라 주변의 다양한 오름을 조망할 수 있는데 동쪽에 좌보미와 그 앞에 암설류의 언덕들, 동북쪽으로 동거미오름 그 옆으로 이어진 문석이오름, 그 뒤편에서 위용을 자랑하는 높은 오름, 북쪽으로 넓게 패인 굼부리인 아부오름, 서쪽에 민오름, 비치미, 남서쪽에 개오름, 남쪽에 멀리 보이는 영주산 등을 감상할 수 있다.",,,,백약이오름,699912,Type3,20210807002156,https://tong.visitkorea.or.kr/cms/resource/33/4078433_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/33/4078433_image3_1.jpg,50,130,NA,NA01,NA010100,126.7901843521,33.4372051592,6,20260624094650,,,699912,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:43.691647+00:00,,,0,0,0,제주관광정보센터 064-740-6000,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2738728,12,법환포구,제주특별자치도 서귀포시 법환동,,39,A01,A0101,A01011400,제주특별자치도 서귀포시 법환동,,39,A01,A0101,A01011400,Type1,20210901202241,http://tong.visitkorea.or.kr/cms/resource/11/3550911_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3550911_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018406"" target=""_blank"" title=""새창 : 제주 문화관광 사이트로 이동"">https://www.visitjeju.net</a>",50,130,NA,NA02,NA020700,126.5157102960,33.2372286829,6,20251023143000,"법환포구는 ‘막숙개’라고도 불리는데 ‘막숙’은 고려 말 최영 장군이 이곳에 막사를 치고 군사들의 숙소로 사용하여 적군을 물리쳤다는 데에서 유래했다. 제주 올레 7코스에 속해 있어 도보 여행객들이 주변의 경치를 감상하기에 좋다. 이곳에서 바다 위에 범섬, 섶섬, 문섬, 새섬을 한눈에 볼 수 있다. 해녀 조각상이 설치된 ‘잠녀 광장’이 조성되어 있고, 낚시를 즐기는 사람들의 모습도 볼 수 있어 바다와 자연스럽게 조화된 제주만의 아름다운 분위기를 느낄 수 있다. 제주도의 다른 포구들과 마찬가지로 용천수가 남아 있는데, 깨끗하고 맑은 물을 보는 것만으로도 시원함을 선사한다. 주변에는 게스트하우스나 카페, 식당 등 다양한 편의시설이 있어, 여행객들이 더욱 여유롭고 편하게 서귀포 바다의 경치를 만끽할 수 있다.",3,,,법환포구,63573,Type1,20210901202241,http://tong.visitkorea.or.kr/cms/resource/11/3550911_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/3550911_image3_1.jpg,50,130,NA,NA02,NA020700,126.5157102960,33.2372286829,6,20251023143000,3,,63573,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:44.887131+00:00,,,0,0,0,제주관광정보센터 064-740-6000,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2796715,12,베릿네오름,제주특별자치도 서귀포시 중문동 2314-2,,39,A01,A0101,A01010400,제주특별자치도 서귀포시 중문동 2314-2,,39,A01,A0101,A01010400,Type1,20211215003309,http://tong.visitkorea.or.kr/cms/resource/07/3552607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3552607_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500241"" target=""_blank"" title=""새창 : 비짓 제주 홈페이지 이동"">https://www.visitjeju.net</a>",50,130,NA,NA01,NA010100,126.4220098576,33.2474788502,6,20251023143000,"베릿네 오름은 중문 관광단지의 천제연 계곡 동쪽에 있는 언덕 일대를 말하는 오름이다. 세 봉우리로 이루어져 각각 동오름, 섯오름, 만지섬오름으로 나누어 불린다. 울창한 숲이 있어 식물학적 측면에서도 귀중한 가치를 지니는 오름이다. 이곳은 특정 야생동물·식물로 지정된 솔잎난과 담팔수 등 희귀 식물이 살고 있다. 천연기념물 제182-7호로 지정되어 보호받고 있는 이유이다. 올레길 8코스가 지나가는 길이어서 관광객의 발길이 이어지고 있으며, 빼어난 경치를 감상하며 가볍게 걷기에 좋은 산책로다.",3,,,베릿네오름,,Type1,20211215003309,http://tong.visitkorea.or.kr/cms/resource/07/3552607_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/3552607_image3_1.jpg,50,130,NA,NA01,NA010100,126.4220098576,33.2474788502,6,20251023143000,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:45.011963+00:00,,,0,0,0,서귀포 관광안내소 064-732-1330,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,1069292,12,별도봉,제주특별자치도 제주시 화북일동,,39,A01,A0101,A01010400,제주특별자치도 제주시 화북일동,,39,A01,A0101,A01010400,Type3,20100805191358,http://tong.visitkorea.or.kr/cms/resource/05/3527105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3527105_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CONT_000000000500243"" target=""_blank"" title=""새창 : 제주 문화관광 사이트로 이동"">http://www.visitjeju.net/</a>",50,110,NA,NA01,NA010100,126.5531117946,33.5192286663,6,20250826171713,"별도봉은 화북악이라고 부르는 곳으로 제주항과 제주 앞바다가 한눈에 내려다보이는 오름이다. 별도봉은 화산 쇄설성(碎屑性) 퇴적암과 용암으로 이루어진 기생화산으로 화북일동의 동쪽 해안에 자리하고 있다. 정상봉에서 북측 사면의 등성이가 바다 쪽으로 뻗은 벼랑이 있다. 벼랑 밑 해안단에는 고래굴과 아기 업은 돌이라 불리는 기암이 있다. 낮은 산이지만 해안 절벽을 끼고 조성된 장수산책로가 있으며 연인과 가족들이 많이 찾는다. 주변에 국립제주박물관, 민속자연사박물관 등 제주의 역사와 문화를 소개한 박물관들이 있으며, 삼양해수욕장, 용담포구 등 제주의 푸른 바다를 즐길 수 있는 관광지들이 있어 연계관광으로도 좋다.",4,,,별도봉,63296,Type3,20100805191358,http://tong.visitkorea.or.kr/cms/resource/05/3527105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/3527105_image3_1.jpg,50,110,NA,NA01,NA010100,126.5531117946,33.5192286663,6,20250826171713,4,,63296,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:45.136549+00:00,,,0,0,0,제주관광정보센터 064-740-6000,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2738742,12,보목포구,제주특별자치도 서귀포시 보목포로 46 (보목동),,39,A01,A0101,A01011400,제주특별자치도 서귀포시 보목포로 46 (보목동),,39,A01,A0101,A01011400,Type1,20210901221803,http://tong.visitkorea.or.kr/cms/resource/92/3550692_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3550692_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000021411"" target=""_blank"" title=""새창 : 비짓제주 홈페이지로 이동"">https://www.visitjeju.net</a>",50,130,NA,NA02,NA020700,126.6067745830,33.2392465705,6,20251023143000,"보목포구는 제주의 유명한 계절 음식인 자리물회가 유명한 곳이다. 자리돔이 제철인 매년 5월이 되면 보목포구에서 자리돔 축제가 열리기도 한다. 포구의 뒤쪽으로는 제주의 상징인 한라산이 병풍처럼 든든히 서있고, 앞바다에는 문섬과 섶섬이 떠있어 해가 질 때는 바다 위로 떨어지는 아름다운 일몰을 볼 수 있기도 하다. 보목포구는 계단길 포토존으로 유명하다. 보목포구 내에 위치한 보목해녀의 집에서 우측으로 가다 보면 작은 틈 사이가 있는데, 이곳에 바다로 향하는 계단길이 있다. 이곳이 SNS에서 유명세를 타고 있는 포토스폿이다. 푸른 바다와 하늘을 배경으로 사진을 찍을 수 있다. 다만, 만조 시간을 잘 확인하고 가야 한다.",3,,,보목포구,63599,Type1,20210901221803,http://tong.visitkorea.or.kr/cms/resource/92/3550692_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/3550692_image3_1.jpg,50,130,NA,NA02,NA020700,126.6067745830,33.2392465705,6,20251023143000,3,,63599,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:46.068744+00:00,,,0,0,0,제주관광정보센터 064-740-6000,,,,,상시 개방,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,2661523,12,북촌리 4·3길,제주특별자치도 제주시 조천읍 북촌3길 3,,39,A01,A0101,A01010500,제주특별자치도 제주시 조천읍 북촌3길 3,,39,A01,A0101,A01010500,Type3,20200630190741,http://tong.visitkorea.or.kr/cms/resource/80/3069280_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3069280_image3_1.jpg,"<a href=https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_200000000010374""target=""_blank"" title=""새창: 비짓제주 홈페이지로 이동"">https://www.visitjeju.net/kr</a>",50,110,NA,NA05,NA050100,126.6886966222,33.5460528680,6,20250808153310,북촌리는 조천읍 동쪽 끝에 자리 잡은 해변마을이다. 이 마을은 일제강점기에는 항일운동이 많았고 해방 후에는 자치 조직이 매우 활성화되었던 곳이다. 1949년 1월 17일 세계사적으로 유래를 찾아볼 수 없는 대규모 민간인학살이 북촌리에서 자행됐다. 북촌마을은 주민 3백여명이 희생당하는 등 제주 4·3사건 최대의 피해마을 중 하나이다. 마을에서는 4·3사건 당시 제주도민이 겪은 통한의 역사에 공감하고 인권과 평화의 소중함을 알리고자 역사 교육 현장으로서 북촌리 4·3길을 조성했다. 북촌리 4·3길의 출발·도착지점인 너븐숭이 4·3기념관에서 4·3길 무료 해설을 신청할 수 있다.,4,,,북촌리 4·3길,63339,Type3,20200630190741,http://tong.visitkorea.or.kr/cms/resource/80/3069280_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/3069280_image3_1.jpg,50,110,NA,NA05,NA050100,126.6886966222,33.5460528680,6,20250808153310,4,,63339,,,,,,,,,,,,,,,,,,,,,,,,,<너븐숭이 4.3기념관> 4.3길 해설,,success,2026-07-13T03:29:46.174029+00:00,,,0,0,0,064-783-4303,,,,,,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,상시 개방,,
tourism,1898484,12,붉은오름자연휴양림,제주특별자치도 서귀포시 표선면 남조로 1487-73,,39,A01,A0101,A01010600,제주특별자치도 서귀포시 표선면 남조로 1487-73,,39,A01,A0101,A01010600,Type3,20140224184127,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image3_1.jpg,"<a href=""https://www.foresttrip.go.kr/indvz/main.do?hmpgId=ID02030014"" target=""_blank"" title=""붉은오름자연휴양림 사이트로 이동"">https://www.foresttrip.go.kr/</a>",50,130,NA,NA04,NA040600,126.6742707606,33.3952748674,6,20250711104906,"붉은오름자연휴양림은 자연을 전혀 훼손하지 않은 자연 그대로의 휴양림이다. 제주시와 서귀포시를 잇는 남조로에 접해 있어 대중교통으로 접근하기 쉽고, 휴양림 내부 대부분이 경사가 완만한 평지라서 남녀노소 모두 안전하게 자연을 느낄 수 있다. 주변에 붉은오름, 물찻오름, 가문이오름이 자리 잡고 있어 다양한 생태계를 보여준다. 온대, 난대, 한 대수종등 식물군을 다양하게 보유하고 있고, 수령 50년 이상의 삼나무림과 해송림, 천연림이 분포하고 있어 산림욕을 즐기기 좋은 장소이다. 봄에는 철쭉, 여름에는 시원한 녹음의 숲, 가을에는 아름다운 단풍, 겨울에는 설경을 볼 수 있는 자연휴양림이라 할 수 있다. 붉은오름자연휴양림 탐방코스는 붉은오름 정상으로 가는 붉은오름 등산로, 말찾오름과 이어지는 해맞이 숲길, 제주 상잣성을 감상할 수 있는 상잣성 숲길 그리고 노인, 어린이 등 남녀노소 모두가 안전하게 숲체험 할 수 있는 무장애 나눔 숲길이 있다. 휴양림 내에는 숙박시설인 숲 속의 집, 오토캠핑장을 비롯해 산림문화휴양관, 생태연못, 산림욕장, 잔디광장, 세미나실, 방문자센터, 다양한 산책로 등의 다양한 시설이 있다.",3,,,붉은오름자연휴양림,63622,Type3,20140224184127,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/3023770_image3_1.jpg,50,130,NA,NA04,NA040600,126.6742707606,33.3952748674,6,20250711104906,3,,63622,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:29:46.308742+00:00,,,0,0,0,064-782-9171,,,,,2012-11-01,,가능,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,"[하절기(3월~10월)]<br>
08:00~18:00 (입장 마감 17:00)<br>
[동절기(11월~2월)]<br>
09:00~17:00 (입장 마감 16:00)",,
