dataset,contentid,contenttypeid,title,addr1,addr2,areacode,cat1,cat2,cat3,common_addr1,common_addr2,common_areacode,common_cat1,common_cat2,common_cat3,common_cpyrhtDivCd,common_createdtime,common_fetch_error,common_fetch_status,common_fetched_at,common_firstimage,common_firstimage2,common_homepage,common_lDongRegnCd,common_lDongSignguCd,common_lclsSystm1,common_lclsSystm2,common_lclsSystm3,common_mapx,common_mapy,common_mlevel,common_modifiedtime,common_overview,common_sigungucode,common_tel,common_telname,common_title,common_zipcode,cpyrhtDivCd,createdtime,firstimage,firstimage2,intro_accomcount,intro_accomcountculture,intro_accomcountleports,intro_accomcountlodging,intro_barbecue,intro_beauty,intro_beverage,intro_bicycle,intro_campfire,intro_checkintime,intro_checkouttime,intro_chkbabycarriage,intro_chkbabycarriageculture,intro_chkbabycarriageleports,intro_chkbabycarriageshopping,intro_chkcooking,intro_chkcreditcard,intro_chkcreditcardculture,intro_chkcreditcardfood,intro_chkcreditcardleports,intro_chkcreditcardshopping,intro_chkpet,intro_chkpetculture,intro_chkpetleports,intro_chkpetshopping,intro_culturecenter,intro_discountinfo,intro_discountinfofood,intro_expagerange,intro_expagerangeleports,intro_expguide,intro_fairday,intro_fetch_error,intro_fetch_status,intro_fetched_at,intro_firstmenu,intro_fitness,intro_foodplace,intro_heritage1,intro_heritage2,intro_heritage3,intro_infocenter,intro_infocenterculture,intro_infocenterfood,intro_infocenterleports,intro_infocenterlodging,intro_infocentershopping,intro_karaoke,intro_kidsfacility,intro_lcnsno,intro_opendate,intro_opendatefood,intro_opendateshopping,intro_openperiod,intro_opentime,intro_opentimefood,intro_packing,intro_parking,intro_parkingculture,intro_parkingfee,intro_parkingfeeleports,intro_parkingfood,intro_parkingleports,intro_parkinglodging,intro_parkingshopping,intro_pickup,intro_publicbath,intro_publicpc,intro_refundregulation,intro_reservation,intro_reservationfood,intro_reservationlodging,intro_reservationurl,intro_restdate,intro_restdateculture,intro_restdatefood,intro_restdateleports,intro_restdateshopping,intro_restroom,intro_roomcount,intro_roomtype,intro_saleitem,intro_saleitemcost,intro_sauna,intro_scale,intro_scalefood,intro_scaleleports,intro_scalelodging,intro_scaleshopping,intro_seat,intro_seminar,intro_shopguide,intro_smoking,intro_spendtime,intro_sports,intro_subfacility,intro_treatmenu,intro_usefee,intro_usefeeleports,intro_useseason,intro_usetime,intro_usetimeculture,intro_usetimeleports,lDongRegnCd,lDongSignguCd,lclsSystm1,lclsSystm2,lclsSystm3,mapx,mapy,mlevel,modifiedtime,sigungucode,tel,zipcode
tourism,3056519,12,귤의정원 바령,제주특별자치도 제주시 조천읍 선흘남3길 87,,,,,,제주특별자치도 제주시 조천읍 선흘남3길 87,,,,,,Type3,20231204112639,,success,,https://tong.visitkorea.or.kr/cms/resource/69/3056469_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/69/3056469_image3_1.jpg,https://blog.naver.com/aneesuk,50,110,EX,EX03,EX030300,126.70604748291626,33.505387985002336,6,20260331131715,"귤의정원 바령은 환경을 살리는 친환경 유기농법으로 감귤을 키우는 체험농장이다. 약 50년 동안 2대째 감귤을 재배하고 있는 농장이며 화학비료와 농약을 전혀 쓰지 않고 제주의 청정 바닷물과 미생물을 활용하여 싱그러운 자연의 맛을 담으려 정성껏 키우고 있다. 사시사철 아름다운 농장으로 방문객들이 한가롭고 편안하게 쉬었다 갈 수 있으며 체험농장도 운영하고 있다. 귤밭피크닉, 풋귤 따기 체험, 귤 따기 체험, 농장 둘러보기 등 다양한 체험이 있다. 주변에는 돌하르방 미술관, 함덕해수욕장, 제주올레길, 대명목장 등 관광지가 있다.",,,,귤의정원 바령,63340,Type3,20231204112639,https://tong.visitkorea.or.kr/cms/resource/69/3056469_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/69/3056469_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,금귤따기 / 풋귤따기 / 친환경감귤따기 등,,,success,2026-07-13T03:35:50.635650+00:00,,,,0,0,0,0507-1386-8784,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,매주 화요일~목요일,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~17:00 (입장 마감 16:00),,,50,110,EX,EX03,EX030300,126.70604748291626,33.505387985002336,6,20260331131715,,,63340
tourism,2765293,12,귤향기 감귤체험농장,제주특별자치도 제주시 1100로 3118,(노형동),39,A02,A0203,A02030100,제주특별자치도 제주시 1100로 3118,(노형동),39,A02,A0203,A02030100,,20211101194604,,success,,,,,50,110,EX,EX03,EX030300,126.4857633249,33.4649252707,6,20250626135736,"귤향기는 제주 노형동에 자리하고 있는 감귤 체험농장으로, 제주 시내와 국제공항과도 가까워 접근성이 좋은 곳이다. 소정의 체험료를 내면 귤을 담을 바구니와 가위 등 체험 장비를 대여해 주고, 1㎏을 가져갈 수 있다. 귤밭에는 예쁘게 꾸며져 있는 사진 명소가 많아 감귤 수확뿐만 아니라 기념사진도 남길 수 있다. 체험하면서 시식도 가능하며, 규모가 큰 편이라 여유롭게 체험할 수 있다. 체험 시기는 계절적 영향으로 변경될 수 있으며, 귤 따기 외에 하귤 청, 풋귤 청 만들기 등의 체험은 반드시 사전 예약을 해야 한다.",4,,,귤향기 감귤체험농장,63091,,20211101194604,,,,,,,,,,,,,,없음,,,,,가능,,,,,,,,,,,,,,감귤 따기 체험,,,success,2026-07-13T03:35:50.804735+00:00,,,,0,0,0,010-9630-3618,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00~17:00,,,50,110,EX,EX03,EX030300,126.4857633249,33.4649252707,6,20250626135736,4,,63091
tourism,3505052,12,꽃귤농장,제주특별자치도 서귀포시 대포로 116 (대포동),,,,,,제주특별자치도 서귀포시 대포로 116 (대포동),,,,,,Type3,20250711101330,,success,,https://tong.visitkorea.or.kr/cms/resource/23/3505023_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/23/3505023_image3_1.jpg,https://www.instagram.com/seungbeom1214,50,130,EX,EX03,EX030300,126.43365754364268,33.23980796182953,6,20260311100340,"꽃귤농장에서는 9월~5월 중순까지 월별로 감귤 따기 체험을 진행하고 있다. 9월부터 10월은 하우스감귤(유라) 따기 체험, 11월부터 2월은 달콤 플러스 감귤 따기 체험, 1월부터 2월은 꽃귤향 따기 체험, 2월부터 3월은 겨울하우스감귤 따기 체험, 4월부터 5월은 카라향 따기 체험이 있으며 월별로 그 시기에 맞는 제철인 감귤을 직접 따면서 먹고, 1㎏은 갖고 갈 수 있다.
달콤한 감귤을 직접 맛보며 달콤새콤함을 가득 느낄 수 있는 곳이다.",,,,꽃귤농장,63544,Type3,20250711101330,https://tong.visitkorea.or.kr/cms/resource/23/3505023_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/23/3505023_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,감귤 따기 체험,,,success,2026-07-13T03:35:50.967438+00:00,,,,0,0,0,0507-1410-1219,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,매주 수요일 / 일요일,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~16:00,,,50,130,EX,EX03,EX030300,126.43365754364268,33.23980796182953,6,20260311100340,,,63544
tourism,3331534,12,나무와열매 체험농장,제주특별자치도 서귀포시 안덕면 덕수동로25번길 42-8,,,,,,제주특별자치도 서귀포시 안덕면 덕수동로25번길 42-8,,,,,,Type3,20240705172345,,success,,https://tong.visitkorea.or.kr/cms/resource/76/3331576_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/76/3331576_image3_1.jpg,https://www.instagram.com/jeju_dsr2180/,50,130,EX,EX03,EX030300,126.30800722797906,33.25819487104735,6,20260406094239,"제주에서 재배되는 로컬 과일을 이용한 수제청 원데이 클래스와 감귤 시즌에는 귤 따기와 한라봉 체험을 중점으로 하는 서귀포에 위치한 체험 농장이다. 깔끔한 시설에 농장 내부를 아기자기하게 꾸며 놓아 모든 곳이 포토스폿이 되어 인생샷을 남기기에 좋다. 10월부터 2월까지는 감귤 따기 체험, 2월부터 3월까지는 한라봉 따기 체험, 6월부터 9월까지는 수제 과일청 만들기 체험이 진행되어 가족단위나 친구들끼리 방문해 체험을 즐기기 좋다. 예약 없이 방문해도 자유롭게 체험이 가능하다.",,,,나무와열매 체험농장,63527,Type3,20240705172345,https://tong.visitkorea.or.kr/cms/resource/76/3331576_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/76/3331576_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,감귤 따기 / 한라봉 따기 / 수제청 클래스,,,success,2026-07-13T03:35:51.809186+00:00,,,,0,0,0,064-792-2180,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,매주 화요일~목요일※ 시기 별로 상이함으로 홈페이지 참조 및 전화 문의 요망,,,,,,,,,,,,,,,,,,,,,,,,,,,11:00~17:00※ 시기 별로 상이함으로 홈페이지 참조 및 전화 문의 요망,,,50,130,EX,EX03,EX030300,126.30800722797906,33.25819487104735,6,20260406094239,,,63527
tourism,128444,12,낙천아홉굿마을,제주특별자치도 제주시 한경면 낙수로 97,,39,A02,A0203,A02030100,제주특별자치도 제주시 한경면 낙수로 97,,39,A02,A0203,A02030100,Type1,20050428090000,,success,,http://tong.visitkorea.or.kr/cms/resource/76/3553876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3553876_image3_1.jpg,"<a href=""https://www.visitjeju.net/kr/detail/view?contentsid=CNTS_000000000018407"" target=""_blank"" title=""새창 : 비짓제주 홈페이지로 이동"">https://www.visitjeju.net/kr/</a>",50,110,EX,EX03,EX030100,126.2264222730,33.3278474553,6,20251023093534,"낙천리 아홉굿 마을은 올레길 13코스 중간지점에 위치해 있으며, 아홉굿은 제주도에서 보기 드문 9개의 샘이 있다는 뜻과 마을 방문객에게 아홉 가지 좋은(good) 것을 나눠주는 즐거운 마을이라는 의미를 가지고 있다. 땅이 기름져서 밭작물이 맛있기로 유명하며, 특히 보리가 맛있기로 유명하다. 천혜의 자연경관으로 북제주 10경을 볼 수 있는 아홉굿 마을은 100m 지하 암반수로 키워낸 보리, 토마토, 파프리카, 브로콜리 등 건강한 먹거리와 다양한 체험거리가 있는 전통 농촌문화마을이다.",4,,,낙천아홉굿마을,63004,Type1,20050428090000,http://tong.visitkorea.or.kr/cms/resource/76/3553876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3553876_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,보리피자 만들기 / 보리빵 만들기 / 보리수제비 만들기 등,,,success,2026-07-13T03:35:51.926148+00:00,,,,0,0,0,064-773-1946,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,매주 토요일 / 일요일,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00~17:00,,,50,110,EX,EX03,EX030100,126.2264222730,33.3278474553,6,20251023093534,4,,63004
tourism,2516416,12,낙타트레킹,제주특별자치도 서귀포시 표선면 번영로 2564-21,(포니밸리) 내 낙타트레킹,39,A02,A0203,A02030100,제주특별자치도 서귀포시 표선면 번영로 2564-21,(포니밸리) 내 낙타트레킹,39,A02,A0203,A02030100,Type1,20171121004156,,success,,http://tong.visitkorea.or.kr/cms/resource/27/3551827_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3551827_image3_1.jpg,"<a href=""https://www.instagram.com/jeju__camel__trekking/"" target=""_blank"" title=""새창 : 공식 인스타그램으로 이동"">https://www.instagram.com/jeju__camel__trekking/</a>",50,130,EX,EX03,EX030200,126.7786837609,33.4026812788,6,20251023143000,제주도에서 낙타와 가까이서 교감할 수 있는 이색 체험을 할 수 있는 곳이다. 호주 청정지역의 낙타를 국내 최초로 수입하여 제주도의 아름다운 자연경관과 더불어 낙타 트레킹 체험을 할 수 있다. 안전요원이 동행하기 때문에 누구나 쉽고 안전하게 체험이 가능하다. 예약은 패키지 관광 혹은 단체일 때만 가능하다.,3,,,낙타트레킹,63624,Type1,20171121004156,http://tong.visitkorea.or.kr/cms/resource/27/3551827_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/3551827_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:35:52.893151+00:00,,,,0,0,0,064-787-2256,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴<br>※ 우천 시 사전확인 필요,,,,,,,,,,,,,,,,,,,,,,,,,,,"- 09:00~17:00<br>
- 휴게시간 12:00~13:00<br>
- 입장 마감 16:30",,,50,130,EX,EX03,EX030200,126.7786837609,33.4026812788,6,20251023143000,3,,63624
tourism,2472824,12,넥슨컴퓨터박물관,제주특별자치도 제주시 1100로 3198-8,(노형동),39,A02,A0204,A02040900,제주특별자치도 제주시 1100로 3198-8,(노형동),39,A02,A0204,A02040900,Type3,20170106184650,,success,,http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png,"<a href=""http://nexoncomputermuseum.org/"" target=""_blank"" title=""새창 : 넥슨컴퓨터박물관 홈페이지로 이동"">http://nexoncomputermuseum.org/</a>",50,110,EX,EX06,EX060200,126.4857714937,33.4721633588,6,20250410110502,"넥슨컴퓨터박물관은 인류의 삶을 가장 빠르게 변화시킨 현재 진행형 매체인 컴퓨터와 그 발전에 기여해 온 게임의 역사를 함께 조망함으로써 우리의 미래를 상상해 볼 수 있는 체험형 박물관이다. 유리 케이스 너머로 바라보는 전시에서 벗어나, 대부분의 소장품들을 관람객의 직접적인 체험이 가능하도록 전시되어 있으며, 쾌적한 관람 환경을 위해 예약 관람제로 운영하고 있다. 컴퓨터의 역사에 대해 알아보며 아이들에게 흥미를 심어주고 게임도 할 수 있는 곳이다.",4,,,넥슨컴퓨터박물관,63091,Type3,20170106184650,http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/73/2721573_image2_1.png,,,,,,,,,,,,불가,,,,,가능,,,,,,,,,,,,,,,,,success,2026-07-13T03:35:53.001211+00:00,,,,0,0,0,064-745-1994,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,매주 월요일 / 설·추석 당일,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~18:00 (입장 마감 17:30),,,50,110,EX,EX06,EX060200,126.4857714937,33.4721633588,6,20250410110502,4,,63091
tourism,1993734,12,녹산로 유채꽃도로,제주특별자치도 서귀포시 표선면 가시로565번길 20,,39,A02,A0203,A02030100,제주특별자치도 서귀포시 표선면 가시로565번길 20,,39,A02,A0203,A02030100,Type1,20150401014315,,success,,http://tong.visitkorea.or.kr/cms/resource/69/3588469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3588469_image3_1.jpg,,50,130,EX,EX03,EX030100,126.7716354990,33.3532755098,6,20251224111410,"녹산로 유채꽃도로는 서귀포 가시리마을 진입로부터 10km 구간에 펼쳐지는 유채꽃과 벚꽃이 어우러져 그림 같은 드라이브 코스를 자랑하는 곳이다. 한국의 아름다운 길 100선에 선정되기도 한 가시리마을 녹산로는 조선시대 최고의 목마장이던 녹산장과 갑마장을 관통하는 길로 멀리 보이는 한라산과 유채꽃밭이 어우러져 아름다운 풍광을 만들어낸다. 또한 인근에 가시리 풍력발전단지가 위치하고 있어 더욱 다채로운 뷰를 선사한다. 인근에는 조랑말 체험 공원, 갑선이 오름 등 제주의 자연환경을 느낄 수 있는 명소가 위치하고 있다.",3,,,녹산로 유채꽃도로,63623,Type1,20150401014315,http://tong.visitkorea.or.kr/cms/resource/69/3588469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3588469_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:35:53.137232+00:00,,,,0,0,0,서귀포종합관광안내소 064-732-1330,,,,,,,,,,,,,,,,불가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,상시 개방,,,50,130,EX,EX03,EX030100,126.7716354990,33.3532755098,6,20251224111410,3,,63623
tourism,745449,12,다희연,제주특별자치도 제주시 조천읍 선교로 266-4,,39,A02,A0204,A02040800,제주특별자치도 제주시 조천읍 선교로 266-4,,39,A02,A0204,A02040800,Type3,20090602193830,,success,,http://tong.visitkorea.or.kr/cms/resource/02/3411202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3411202_image3_1.jpg,"<a href=""http://www.daheeyeon.com/"" target=""_blank"" title=""새창 : 다희연 사이트로 이동"">www.daheeyeon.com</a>",50,110,EX,EX06,EX061000,126.7006637850,33.4789799258,6,20251126101252,"제주도 제주시 조천읍 선흘리 일대 6만 평 대지에 자리 잡은 다희연은 국내 최고 수준의 친환경 녹차를 생산하는 다원이다. 제주도는 연평균 온도가 섭씨 16도를 유지해야 하고, 뿌리가 쉽게 썩어 물이 잘 빠지는 녹차 재배의 최적의 조건을 갖추고 있다. 에버그린루체 야외 정원은 화산이 폭발하면서 흘러내린 용암에 의해 생성된 조그만 동굴들을 활용한 곳이다. 동굴 연못과 동굴 다리 그리고 제주 자생수와 야생화 등이 어우러져 있다. 이브홀은 동굴 천정이 뚫린 부분에 있다. 사방에 동공들이 뚫려 있는데 가장 긴 것은 30여 미터까지 된다. 여기에는 박쥐도 서식하고 있어 운이 좋으면 직접 볼 수도 있다.  이브홀은 터널 같은 동굴을 통과하여야 들어갈 수 있다. 경덕원 정상부(그린루체)와 입구(이브홀)에 각각 자리한 두 곳의 동굴 카페에서는 천연 녹차 발효 빵, 녹차 쿠키, 녹차 머핀, 녹차라떼, 천연 녹차 발효즙 카테킹 등이 판매되고 있다.",4,,,다희연,63341,Type3,20090602193830,http://tong.visitkorea.or.kr/cms/resource/02/3411202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/3411202_image3_1.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"숲속 바이크 / 캐릭 파크 / 녹차족욕 (사전예약필수) 등<br>
※ 체험프로그램 이용요금은 홈페이지 참조 또는 전화 문의",,,success,2026-07-13T03:35:53.709068+00:00,,,,0,0,0,064-783-0882,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,"09:00~18:00<br>
※ 방문 전 입장시간 문의 요망",,,50,110,EX,EX06,EX061000,126.7006637850,33.4789799258,6,20251126101252,4,,63341
tourism,2759624,12,도련 감귤나무 숲,제주특별자치도 제주시 도련남3길 81,,,,,,제주특별자치도 제주시 도련남3길 81,,,,,,,20211020192012,,success,,,,https://www.instagram.com/jejudrforest,50,110,EX,EX07,EX070200,126.5871323220,33.5002806517,6,20260623175837,"도련 감귤나무 숲은 감귤 따기 체험을 할 수 있는 체험 농장으로, 방문객이 한꺼번에 몰리는 불편을 줄이기 위해 하루 4타임으로 운영된다. 온라인 예약과 현장 결제가 모두 가능하다. 체험 전에는 감귤을 고르는 방법과 따는 방법에 대한 안내가 제공되며, 체험 후에는 지정된 구역에서 시식을 자유롭게 즐길 수 있다. 제주국제공항에서 약 20분 거리에 위치해 여행 동선으로도 좋다.",,,,도련 감귤나무 숲,63328,,20211020192012,,,,,,,,,,,,,,없음,,,,,가능,,,,,,,,,,,,,,감귤따기 체험,,,success,2026-07-13T03:35:53.810634+00:00,,,,0,0,0,0507-1416-7733,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,체험별로 상이함,,,,,,,,,,,,,,,,,,,,,,,,,,,10:00~16:00 (휴게시간 12:00~13:00),,,50,110,EX,EX07,EX070200,126.5871323220,33.5002806517,6,20260623175837,,,63328
tourism,2759036,12,도시해녀,제주특별자치도 제주시 애월읍 하귀미수포길 16-1,,,,,,제주특별자치도 제주시 애월읍 하귀미수포길 16-1,,,,,,Type1,20211019201814,,success,,https://tong.visitkorea.or.kr/cms/resource/59/4072959_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/59/4072959_image3_1.jpg,https://www.instagram.com/city.diver,50,110,EX,EX03,EX030100,126.4025480925,33.4842537573,6,20260610102018,"도시해녀는 제주 바다에서 직접 해녀를 체험할 수 있는 곳이다. 물이 무섭거나 수영을 못하는 사람도 물에 뜨는 방법과 호흡법, 안전 수칙을 꼼꼼히 알려주는 강사와 함께 체험을 즐길 수 있다. 수영을 못해도 안전장구 착용으로 체험이 가능하며 잠수방법 교육, 해산물 채취, 수중 촬영 등 다양한 체험이 가능하다. 아름다운 제주의 바다를 온몸으로 느낄 수 있는 곳이다.",,,,도시해녀,63051,Type1,20211019201814,https://tong.visitkorea.or.kr/cms/resource/59/4072959_image2_1.jpg,https://tong.visitkorea.or.kr/cms/resource/59/4072959_image3_1.jpg,,,,,,,,,,,,없음,,,,,,,,,,,,,,,,,,,,,,success,2026-07-13T03:35:53.908444+00:00,,,,0,0,0,010-2313-7412,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴,,,,,,,,,,,,,,,,,,,,,,,,,,,09:00~15:00,,,50,110,EX,EX03,EX030100,126.4025480925,33.4842537573,6,20260610102018,,,63051
tourism,2751854,12,도치돌 알파카목장,제주특별자치도 제주시 애월읍 도치돌길 303,,39,A02,A0203,A02030100,제주특별자치도 제주시 애월읍 도치돌길 303,,39,A02,A0203,A02030100,Type1,20210930184816,,success,,http://tong.visitkorea.or.kr/cms/resource/08/3555308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3555308_image3_1.jpg,"공식 홈페이지 <a href=""http://www.alpacajeju.com/"" target=""_blank"" title=""새창 :  도치돌 알파카목장 사이트로 이동"">http://www.alpacajeju.com/</a><br>공식 인스타그램 <a href=""https://www.instagram.com/alpacalogpark"" target=""_blank"" title=""새창 : 공식 인스타그램 이동"">https://www.instagram.com/alpacalogpark</a>",50,110,EX,EX03,EX030200,126.3667721330,33.4097517134,6,20251024110905,"푸른 섬 제주 애월 숲 속에 있는 도치돌목장은 너른 초원을 자유롭게 다니는 알파카들을 만날 수 있는 곳으로 유명하다. 알파카들과 걷고 뛰고 교감하며 먹이 주기 체험을 할 수 있고 토끼, 포니, 말, 양, 염소 등 다양한 동물들을 만나볼 수 있어 남녀노소를 불문하고 인기가 좋다. 목장 산책로 곳곳에 피어있는 계절 꽃들이 여행의 낭만을 더해준다. 양옆으로 빼곡히 세워진 나무 덕에 자연을 체감할 수 있는 초록숲 산책길부터, 봄의 유채꽃밭, 여름의 능소화 기둥, 가을의 억새밭, 겨울의 동백 꽃밭으로 사계절 아름다운 자연을 만끽할 수 있다. 제주 자연을 그대로 살린 도치돌목장을 배경으로 동물들과 함께 멋진 사진을 남겨보자.",4,,,도치돌 알파카목장,63035,Type1,20210930184816,http://tong.visitkorea.or.kr/cms/resource/08/3555308_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/3555308_image3_1.jpg,,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,전 연령 (만 14세 미만은 부모 동반 필수),,판초 체험 / 키링 만들기 체험 등,,,success,2026-07-13T03:35:57.080231+00:00,,,,0,0,0,0507-1361-6694,,,,,,,,,,,,,,,,가능,,,,,,,,,,,,,,,,연중무휴<br>※ 내부 사정에 따른 비정기적 휴무일은 공식 인스타그램 공지 참고,,,,,,,,,,,,,,,,,,,,,,,,,,,"[하절기(2월15일~11월)]<br>
- 10:00~18:00<br>
- 입장 마감 17:00<br>
[동절기(12월~2월14일)]<br>
- 10:00~17:30<br>
- 입장 마감 17:00",,,50,110,EX,EX03,EX030200,126.3667721330,33.4097517134,6,20251024110905,4,,63035
tourism,3112043,12,도치돌목장,제주특별자치도 제주시 애월읍 도치돌길 303,,39,A02,A0203,A02030100,제주특별자치도 제주시 애월읍 도치돌길 303,,39,A02,A0203,A02030100,,20240328194715,,success,,,,"www.alpacajeju.com/
www.instagram.com/alpacalogpark/",50,110,EX,EX03,EX030200,126.3667721330,33.4097517134,6,20240731074208,제주 애월의 푸른 숲 도치돌목장에는 귀여운 외모와 독특한 행동으로 사랑받는 알파카와 다양한 동물친구들이 살고있다. 자연을 그대로 품고 있는 목장을 산책하며 드넓은 초원에서 자유로이 지내는 동물 친구들에게 먹이를 주는 체험은 잊기 못할 여행의 추억을 선사한다.,4,,,도치돌목장,63035,,20240328194715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,* 먹이주기 체험 : 동물 친구들에게 먹이를 나눠주는 체험(입장권에 먹이 1개 포함)* 키링 만들기 체험 : 목장 내 체험카페에서 원하는 팬던트를 구매하여 나만의 키링을 만드는 체험,,,success,2026-07-13T03:35:57.167300+00:00,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10:00-18:00 (입장마감17:00)
동절기(12월-2월15일) 10:00~17:30
(입장마감17:00)",,,50,110,EX,EX03,EX030200,126.3667721330,33.4097517134,6,20240731074208,4,,63035
